480,0,0,0,0,0,22,236,23,0,0
479,0,0,0,0,0,22,236,23,0,0
481,0,0,0,0,0,22,236,23,0,0
480,-2,0,0,0,0,22,236,23,0,0
479,-1,1,0,0,0,22,236,23,0,0
478,0,1,0,0,0,22,236,23,0,0
479,0,2,0,0,0,22,236,23,0,0
477,0,2,0,0,0,20,166,20,1000,0
474,0,2,0,0,0,20,166,20,0,0
481,0,3,0,0,0,20,166,20,0,0
481,0,5,0,0,0,20,166,20,0,0
480,0,6,0,0,0,20,166,20,0,0
479,0,4,0,0,0,20,166,20,0,0
480,0,4,0,0,0,20,166,20,0,0
479,0,2,0,0,0,20,166,20,0,0
482,2,1,0,0,0,20,166,20,0,0
481,1,2,0,0,0,20,166,20,0,0
480,1,0,0,0,0,20,166,20,0,0
477,0,0,0,0,0,20,207,21,-1000,0
471,0,1,0,0,0,20,207,21,0,0
480,2,0,0,0,0,20,207,21,0,0
481,1,0,0,0,0,20,207,21,0,0
479,2,1,0,0,0,20,207,21,0,0
480,2,0,0,0,0,20,207,21,0,0
480,2,0,0,0,0,20,207,21,0,0
479,4,0,0,0,0,20,207,21,0,0
479,3,0,0,0,0,20,207,21,0,0
479,2,0,0,0,0,20,207,21,0,0
482,2,-2,0,0,0,20,207,21,0,0
478,1,-3,0,0,0,22,207,20,0,0
477,0,-4,0,0,0,22,207,20,0,0
477,0,-4,0,0,0,22,207,20,0,0
479,0,-2,0,0,0,22,207,20,0,0
477,1,-3,0,0,0,22,207,20,0,0
479,1,-4,0,0,0,22,207,20,0,0
478,0,-5,0,0,0,22,207,20,0,0
478,2,-4,0,0,0,22,207,20,0,0
477,1,-5,0,0,0,22,207,20,0,0
477,1,-3,0,0,0,22,207,20,0,0
477,2,-3,0,0,0,22,207,20,0,0
475,3,-2,0,0,0,22,194,21,620,0
474,3,-3,0,0,0,22,194,21,0,0
479,1,-1,0,0,0,22,194,21,0,0
477,0,0,0,0,0,22,194,21,0,0
480,0,0,0,0,0,22,194,21,0,0
479,0,-1,0,0,0,22,194,21,0,0
477,-1,0,0,0,0,22,194,21,0,0
481,-1,0,0,0,0,22,194,21,0,0
480,-2,0,0,0,0,22,194,21,0,0
478,-2,0,0,0,0,22,194,21,0,0
480,-3,0,0,0,0,22,194,21,0,0
477,-3,0,0,0,0,21,194,22,0,0
479,-4,0,0,0,0,21,194,22,0,0
479,-4,-1,0,0,0,21,194,22,0,0
479,-3,0,0,0,0,21,194,22,0,0
480,-4,0,0,0,0,21,194,22,0,0
478,-3,0,0,0,0,21,194,22,0,0
480,-3,2,0,0,0,21,194,22,0,0
479,-3,1,0,0,0,21,194,22,0,0
479,-2,1,0,0,0,21,194,22,0,0
480,-3,1,0,0,0,21,194,22,0,0
479,-4,0,0,0,0,21,194,22,0,0
478,-4,-1,0,0,0,20,196,20,-95,0
473,-4,0,0,0,0,20,196,20,0,0
480,-2,-1,0,0,0,20,196,20,0,0
477,-2,-1,0,0,0,20,196,20,0,0
476,-1,-2,0,0,0,20,196,20,0,0
479,-1,0,0,0,0,20,196,20,0,0
481,0,-1,0,0,0,20,196,20,0,0
477,-1,0,0,0,0,20,196,20,0,0
479,-2,0,0,0,0,20,196,20,0,0
479,0,1,0,0,0,20,196,20,0,0
480,0,2,0,0,0,20,196,20,0,0
479,-2,3,0,0,0,20,193,21,144,0
475,-2,3,0,0,0,20,193,21,0,0
479,-3,4,0,0,0,20,193,21,0,0
479,-4,4,0,0,0,20,193,21,0,0
479,-4,5,0,0,0,20,193,21,0,0
479,-2,4,0,0,0,20,193,21,0,0
480,-1,5,0,0,0,20,193,21,0,0
480,-1,4,0,0,0,20,193,21,0,0
480,-1,2,0,0,0,20,193,21,0,0
479,0,2,0,0,0,20,193,21,0,0
479,0,3,0,0,0,20,193,21,0,0
478,1,3,0,0,0,22,193,20,0,0
479,2,3,0,0,0,22,193,20,0,0
482,2,0,0,0,0,22,193,20,0,0
482,2,0,0,0,0,22,193,20,0,0
480,3,0,0,0,0,22,193,20,0,0
479,0,1,0,0,0,22,193,20,0,0
481,0,1,0,0,0,22,193,20,0,0
479,0,1,0,0,0,22,193,20,0,0
482,0,2,0,0,0,22,193,20,0,0
480,0,3,0,0,0,22,193,20,0,0
479,0,1,0,0,0,22,193,20,0,0
478,0,3,0,0,0,21,29,20,1000,0
476,-1,3,0,0,0,21,29,20,0,0
481,0,3,0,0,0,21,29,20,0,0
482,-1,3,0,0,0,21,29,20,0,0
483,-3,3,0,0,0,21,29,20,0,0
482,-2,2,0,0,0,21,29,20,0,0
482,-1,2,0,0,0,21,29,20,0,0
481,0,0,0,0,0,21,29,20,0,0
483,-2,1,0,0,0,21,29,20,0,0
481,-3,1,0,0,0,21,29,20,0,0
483,-2,3,0,0,0,21,29,20,0,0
481,-1,1,0,0,0,23,28,22,0,0
481,-2,1,0,0,0,23,28,22,0,0
481,0,1,0,0,0,23,28,22,0,0
483,-1,3,0,0,0,23,28,22,0,0
482,0,3,0,0,0,23,28,22,0,0
485,0,4,0,0,0,23,28,22,0,0
483,1,4,0,0,0,23,28,22,0,0
481,1,4,0,0,0,23,28,22,0,0
481,0,3,0,0,0,23,28,22,0,0
482,0,4,0,0,0,23,28,22,0,0
482,0,4,0,0,0,23,28,22,0,0
483,0,5,0,0,0,23,27,20,0,0
482,0,4,0,0,0,23,27,20,0,0
482,-1,2,0,0,0,23,27,20,0,0
481,-2,3,0,0,0,23,27,20,0,0
481,0,3,0,0,0,23,27,20,0,0
483,-2,3,0,0,0,23,27,20,0,0
483,-1,2,0,0,0,23,27,20,0,0
484,-2,1,0,0,0,23,27,20,0,0
481,0,0,0,0,0,23,27,20,0,0
482,0,0,0,0,0,23,27,20,0,0
482,0,1,0,0,0,23,27,20,0,0
480,0,1,0,0,0,20,28,23,0,0
482,-1,3,0,0,0,20,28,23,0,0
484,0,1,0,0,0,20,28,23,0,0
484,-1,0,0,0,0,20,28,23,0,0
481,-1,-1,0,0,0,20,28,23,0,0
480,-3,0,0,0,0,20,28,23,0,0
481,-3,-1,0,0,0,20,28,23,0,0
480,-1,-2,0,0,0,20,28,23,0,0
482,-1,0,0,0,0,20,28,23,0,0
483,0,-1,0,0,0,20,28,23,0,0
479,1,-1,0,0,0,20,28,23,0,0
479,1,-3,0,0,0,22,27,21,0,0
480,1,-4,0,0,0,22,27,21,0,0
479,2,-6,0,0,0,22,27,21,0,0
482,2,-8,0,0,0,22,27,21,0,0
479,0,-6,0,0,0,22,27,21,0,0
480,0,-5,0,0,0,22,27,21,0,0
479,0,-4,0,0,0,22,27,21,0,0
480,0,-5,0,0,0,22,27,21,0,0
480,-2,-3,0,0,0,22,27,21,0,0
479,-2,-2,0,0,0,22,27,21,0,0
481,-3,-1,0,0,0,22,27,21,0,0
479,-2,-1,0,0,0,20,28,20,0,0
479,-3,-1,0,0,0,20,28,20,0,0
481,-2,0,0,0,0,20,28,20,0,0
482,0,0,0,0,0,20,28,20,0,0
482,0,-1,0,0,0,20,28,20,0,0
482,1,-2,0,0,0,20,28,20,0,0
482,1,0,0,0,0,20,28,20,0,0
482,1,0,0,0,0,20,28,20,0,0
481,0,1,0,0,0,20,28,20,0,0
482,0,0,0,0,0,20,28,20,0,0
483,0,1,0,0,0,20,28,20,0,0
482,1,0,0,0,0,22,25,23,0,0
481,2,0,0,0,0,22,25,23,0,0
481,1,0,0,0,0,22,25,23,0,0
481,1,1,0,0,0,22,25,23,0,0
481,2,0,0,0,0,22,25,23,0,0
481,2,0,0,0,0,22,25,23,0,0
482,1,0,0,0,0,22,25,23,0,0
484,0,-1,0,0,0,22,25,23,0,0
481,0,0,0,0,0,22,25,23,0,0
482,-1,0,0,0,0,22,25,23,0,0
481,0,0,0,0,0,22,25,23,0,0
480,-1,1,0,0,0,22,23,21,0,0
482,-1,2,0,0,0,22,23,21,0,0
483,0,3,0,0,0,22,23,21,0,0
485,0,5,0,0,0,22,23,21,0,0
482,0,5,0,0,0,22,23,21,0,0
481,0,5,0,0,0,22,23,21,0,0
481,0,4,0,0,0,22,23,21,0,0
481,1,4,0,0,0,22,23,21,0,0
484,0,5,0,0,0,22,23,21,0,0
484,0,5,0,0,0,22,23,21,0,0
483,1,6,0,0,0,22,23,21,0,0
480,0,6,0,0,0,20,24,24,0,0
483,1,4,0,0,0,20,24,24,0,0
482,1,3,0,0,0,20,24,24,0,0
485,0,3,0,0,0,20,24,24,0,0
483,0,4,0,0,0,20,24,24,0,0
482,0,3,0,0,0,20,24,24,0,0
482,0,2,0,0,0,20,24,24,0,0
481,0,1,0,0,0,20,24,24,0,0
482,-2,2,0,0,0,20,24,24,0,0
483,0,1,0,0,0,20,24,24,0,0
482,1,2,0,0,0,20,24,24,0,0
480,0,2,0,0,0,23,24,22,0,0
482,0,3,0,0,0,23,24,22,0,0
482,-2,3,0,0,0,23,24,22,0,0
480,0,2,0,0,0,23,24,22,0,0
481,-1,2,0,0,0,23,24,22,0,0
483,-1,2,0,0,0,23,24,22,0,0
482,0,2,0,0,0,23,24,22,0,0
482,0,3,0,0,0,23,24,22,0,0
482,0,2,0,0,0,23,24,22,0,0
482,0,3,0,0,0,23,24,22,0,0
482,0,5,0,0,0,23,24,22,0,0
482,-2,5,0,0,0,20,22,20,0,0
483,-1,5,0,0,0,20,22,20,0,0
481,-1,5,0,0,0,20,22,20,0,0
481,0,5,0,0,0,20,22,20,0,0
484,1,2,0,0,0,20,22,20,0,0
481,0,4,0,0,0,20,22,20,0,0
484,0,5,0,0,0,20,22,20,0,0
483,0,4,0,0,0,20,22,20,0,0
482,0,2,0,0,0,20,22,20,0,0
482,-2,2,0,0,0,20,22,20,0,0
482,-1,1,0,0,0,20,22,20,0,0
480,-2,1,0,0,0,22,20,20,0,0
483,-2,2,0,0,0,22,20,20,0,0
481,-1,2,0,0,0,22,20,20,0,0
481,-1,2,0,0,0,22,20,20,0,0
482,-1,2,0,0,0,22,20,20,0,0
483,0,1,0,0,0,22,20,20,0,0
482,-1,1,0,0,0,22,20,20,0,0
483,-1,1,0,0,0,22,20,20,0,0
481,0,1,0,0,0,22,20,20,0,0
482,1,0,0,0,0,22,20,20,0,0
482,3,0,0,0,0,22,20,20,0,0
481,2,1,0,0,0,22,20,20,0,0
482,2,2,0,0,0,22,20,20,0,0
482,1,2,0,0,0,22,20,20,0,0
484,1,3,0,0,0,22,20,20,0,0
484,2,0,0,0,0,22,20,20,0,0
481,2,0,0,0,0,22,20,20,0,0
482,1,0,0,0,0,22,20,20,0,0
481,1,0,0,0,0,22,20,20,0,0
482,0,0,0,0,0,22,20,20,0,0
484,-2,0,0,0,0,22,20,20,0,0
484,0,0,0,0,0,22,20,20,0,0
481,0,1,0,0,0,22,22,21,0,0
482,-2,2,0,0,0,22,22,21,0,0
482,-2,2,0,0,0,22,22,21,0,0
481,-4,2,0,0,0,22,22,21,0,0
483,-4,1,0,0,0,22,22,21,0,0
483,-4,2,0,0,0,22,22,21,0,0
481,-4,3,0,0,0,22,22,21,0,0
481,-2,2,0,0,0,22,22,21,0,0
481,0,2,0,0,0,22,22,21,0,0
482,0,1,0,0,0,22,22,21,0,0
484,0,1,0,0,0,22,22,21,0,0
481,-1,3,0,0,0,23,22,23,0,0
480,0,3,0,0,0,23,22,23,0,0
481,0,3,0,0,0,23,22,23,0,0
482,0,2,0,0,0,23,22,23,0,0
482,-2,2,0,0,0,23,22,23,0,0
482,-2,3,0,0,0,23,22,23,0,0
483,-2,3,0,0,0,23,22,23,0,0
481,-1,2,0,0,0,23,22,23,0,0
482,-3,3,0,0,0,23,22,23,0,0
481,-4,2,0,0,0,23,22,23,0,0
481,-2,0,0,0,0,23,22,23,0,0
480,0,0,0,0,0,20,22,20,0,0
484,-1,1,0,0,0,20,22,20,0,0
484,0,0,0,0,0,20,22,20,0,0
482,-1,1,0,0,0,20,22,20,0,0
482,-1,0,0,0,0,20,22,20,0,0
481,0,0,0,0,0,20,22,20,0,0
482,-1,0,0,0,0,20,22,20,0,0
484,-1,0,0,0,0,20,22,20,0,0
483,0,1,0,0,0,20,22,20,0,0
481,0,1,0,0,0,20,22,20,0,0
482,0,3,0,0,0,20,22,20,0,0
480,2,2,0,0,0,21,21,21,0,0
481,1,1,0,0,0,21,21,21,0,0
484,3,0,0,0,0,21,21,21,0,0
482,4,-1,0,0,0,21,21,21,0,0
479,2,0,0,0,0,21,21,21,0,0
482,3,-1,0,0,0,21,21,21,0,0
479,4,0,0,0,0,21,21,21,0,0
482,4,0,0,0,0,21,21,21,0,0
482,3,0,0,0,0,21,21,21,0,0
483,3,0,0,0,0,21,21,21,0,0
482,5,-2,0,0,0,21,21,21,0,0
478,4,-3,0,0,0,22,21,20,0,0
480,4,-5,0,0,0,22,21,20,0,0
479,2,-6,0,0,0,22,21,20,0,0
480,1,-5,0,0,0,22,21,20,0,0
481,1,-6,0,0,0,22,21,20,0,0
482,0,-6,0,0,0,22,21,20,0,0
480,-1,-5,0,0,0,22,21,20,0,0
479,0,-6,0,0,0,22,21,20,0,0
481,0,-7,0,0,0,22,21,20,0,0
480,0,-8,0,0,0,22,21,20,0,0
482,0,-9,0,0,0,22,21,20,0,0
478,0,-9,0,0,0,24,22,22,0,0
479,0,-9,0,0,0,24,22,22,0,0
479,-1,-8,0,0,0,24,22,22,0,0
478,-1,-8,0,0,0,24,22,22,0,0
479,0,-7,0,0,0,24,22,22,0,0
480,0,-8,0,0,0,24,22,22,0,0
481,1,-8,0,0,0,24,22,22,0,0
482,0,-8,0,0,0,24,22,22,0,0
480,2,-10,0,0,0,24,22,22,0,0
477,1,-7,0,0,0,24,22,22,0,0
480,1,-8,0,0,0,24,22,22,0,0
478,3,-7,0,0,0,22,21,21,0,0
482,3,-5,0,0,0,22,21,21,0,0
481,3,-4,0,0,0,22,21,21,0,0
479,1,-3,0,0,0,22,21,21,0,0
480,1,-2,0,0,0,22,21,21,0,0
481,3,-2,0,0,0,22,21,21,0,0
479,3,-2,0,0,0,22,21,21,0,0
483,4,0,0,0,0,22,21,21,0,0
481,2,-1,0,0,0,22,21,21,0,0
479,1,-1,0,0,0,22,21,21,0,0
480,1,-3,0,0,0,22,21,21,0,0
477,1,-4,0,0,0,20,22,20,0,0
479,0,-4,0,0,0,20,22,20,0,0
479,0,-4,0,0,0,20,22,20,0,0
482,0,-4,0,0,0,20,22,20,0,0
483,1,-5,0,0,0,20,22,20,0,0
479,1,-5,0,0,0,20,22,20,0,0
479,2,-4,0,0,0,20,22,20,0,0
480,3,-5,0,0,0,20,22,20,0,0
480,2,-4,0,0,0,20,22,20,0,0
482,0,-3,0,0,0,20,22,20,0,0
481,1,-2,0,0,0,20,22,20,0,0
477,0,-2,0,0,0,20,22,22,0,0
479,-1,-1,0,0,0,20,22,22,0,0
479,0,-1,0,0,0,20,22,22,0,0
480,0,-2,0,0,0,20,22,22,0,0
481,0,0,0,0,0,20,22,22,0,0
484,1,1,0,0,0,20,22,22,0,0
481,0,0,0,0,0,20,22,22,0,0
481,0,0,0,0,0,20,22,22,0,0
481,-1,0,0,0,0,20,22,22,0,0
482,-1,1,0,0,0,20,22,22,0,0
482,-2,1,0,0,0,20,22,22,0,0
482,-2,0,0,0,0,22,29,20,0,0
483,-2,1,0,0,0,22,29,20,0,0
481,-2,0,0,0,0,22,29,20,0,0
482,-4,1,0,0,0,22,29,20,0,0
481,-4,0,0,0,0,22,29,20,0,0
482,-3,-1,0,0,0,22,29,20,0,0
482,-2,-1,0,0,0,22,29,20,0,0
481,-1,-2,0,0,0,22,29,20,0,0
479,0,-1,0,0,0,22,29,20,0,0
479,1,-2,0,0,0,22,29,20,0,0
480,2,-3,0,0,0,22,29,20,0,0
478,1,-3,0,0,0,23,38,21,0,0
482,1,-4,0,0,0,23,38,21,0,0
479,0,-4,0,0,0,23,38,21,0,0
480,0,-1,0,0,0,23,38,21,0,0
481,0,0,0,0,0,23,38,21,0,0
481,-1,0,0,0,0,23,38,21,0,0
482,-1,-1,0,0,0,23,38,21,0,0
480,-2,0,0,0,0,23,38,21,0,0
483,-2,0,0,0,0,23,38,21,0,0
481,-3,0,0,0,0,23,38,21,0,0
481,-2,0,0,0,0,23,38,21,0,0
481,0,-1,0,0,0,21,70,21,0,0
479,0,0,0,0,0,21,70,21,0,0
481,0,-1,0,0,0,21,70,21,0,0
482,2,-2,0,0,0,21,70,21,0,0
482,1,-3,0,0,0,21,70,21,0,0
480,1,-4,0,0,0,21,70,21,0,0
481,1,-5,0,0,0,21,70,21,0,0
479,1,-3,0,0,0,21,70,21,0,0
479,0,-1,0,0,0,21,70,21,0,0
483,0,0,0,0,0,21,70,21,0,0
483,0,0,0,0,0,21,70,21,0,0
479,0,0,0,0,0,20,76,24,0,0
482,-1,0,0,0,0,20,76,24,0,0
481,0,-2,0,0,0,20,76,24,0,0
480,-1,-2,0,0,0,20,76,24,0,0
481,0,-1,0,0,0,20,76,24,0,0
480,0,-2,0,0,0,20,76,24,0,0
480,0,0,0,0,0,20,76,24,0,0
481,0,0,0,0,0,20,76,24,0,0
482,2,-1,0,0,0,20,76,24,0,0
480,3,-3,0,0,0,20,76,24,0,0
479,3,-3,0,0,0,20,76,24,0,0
479,5,-3,0,0,0,20,102,21,-95,0
475,3,-3,0,0,0,20,102,21,0,0
478,4,-2,0,0,0,20,102,21,0,0
478,5,-2,0,0,0,20,102,21,0,0
479,2,-1,0,0,0,20,102,21,0,0
478,1,0,0,0,0,20,102,21,0,0
482,1,-1,0,0,0,20,102,21,0,0
478,2,0,0,0,0,20,102,21,0,0
479,1,1,0,0,0,20,102,21,0,0
479,2,0,0,0,0,20,102,21,0,0
479,4,0,0,0,0,20,102,21,0,0
477,5,0,0,0,0,23,127,20,-1000,0
471,3,0,0,0,0,23,127,20,0,0
482,4,0,0,0,0,23,127,20,0,0
482,3,0,0,0,0,23,127,20,0,0
480,4,0,0,0,0,23,127,20,0,0
480,5,-2,0,0,0,23,127,20,0,0
478,6,-2,0,0,0,23,127,20,0,0
478,4,-2,0,0,0,23,127,20,0,0
480,4,0,0,0,0,23,127,20,0,0
483,3,2,0,0,0,23,127,20,0,0
480,2,3,0,0,0,23,127,20,0,0
478,3,2,0,0,0,22,99,20,1000,0
475,2,2,0,0,0,22,99,20,0,0
482,4,2,0,0,0,22,99,20,0,0
484,4,1,0,0,0,22,99,20,0,0
482,4,3,0,0,0,22,99,20,0,0
483,3,2,0,0,0,22,99,20,0,0
481,3,2,0,0,0,22,99,20,0,0
482,2,3,0,0,0,22,99,20,0,0
483,2,1,0,0,0,22,99,20,0,0
482,1,1,0,0,0,22,99,20,0,0
483,1,3,0,0,0,22,99,20,0,0
481,3,1,0,0,0,21,99,22,0,0
481,1,2,0,0,0,21,99,22,0,0
482,2,1,0,0,0,21,99,22,0,0
481,2,0,0,0,0,21,99,22,0,0
482,2,0,0,0,0,21,99,22,0,0
486,3,0,0,0,0,21,99,22,0,0
484,4,1,0,0,0,21,99,22,0,0
481,5,1,0,0,0,21,99,22,0,0
482,4,0,0,0,0,21,99,22,0,0
482,5,0,0,0,0,21,99,22,0,0
482,4,-1,0,0,0,21,99,22,0,0
480,5,-2,0,0,0,21,208,22,-1000,0
471,4,-3,0,0,0,21,208,22,0,0
477,5,-3,0,0,0,21,208,22,0,0
476,6,-3,0,0,0,21,208,22,0,0
477,4,-4,0,0,0,21,208,22,0,0
477,4,-2,0,0,0,21,208,22,0,0
479,6,-3,0,0,0,21,208,22,0,0
479,8,-2,0,0,0,21,208,22,0,0
479,9,-2,0,0,0,21,208,22,0,0
477,8,-1,0,0,0,21,208,22,0,0
478,9,0,0,0,0,21,208,22,0,0
478,7,1,0,0,0,20,208,22,0,0
478,6,0,0,0,0,20,208,22,0,0
481,7,0,0,0,0,20,208,22,0,0
480,5,0,0,0,0,20,208,22,0,0
479,3,1,0,0,0,20,208,22,0,0
480,2,2,0,0,0,20,208,22,0,0
480,2,4,0,0,0,20,208,22,0,0
480,4,5,0,0,0,20,208,22,0,0
481,5,4,0,0,0,20,208,22,0,0
479,5,5,0,0,0,20,208,22,0,0
479,3,6,0,0,0,20,208,22,0,0
477,4,4,0,0,0,23,147,20,1000,0
473,3,3,0,0,0,23,147,20,0,0
479,2,4,0,0,0,23,147,20,0,0
479,2,2,0,0,0,23,147,20,0,0
482,2,2,0,0,0,23,147,20,0,0
482,0,3,0,0,0,23,147,20,0,0
480,0,4,0,0,0,23,147,20,0,0
480,1,4,0,0,0,23,147,20,0,0
481,1,5,0,0,0,23,147,20,0,0
479,0,2,0,0,0,23,147,20,0,0
481,1,1,0,0,0,23,147,20,0,0
479,2,2,0,0,0,21,128,20,914,0
475,1,4,0,0,0,21,128,20,0,0
480,1,5,0,0,0,21,128,20,0,0
479,0,4,0,0,0,21,128,20,0,0
481,0,3,0,0,0,21,128,20,0,0
479,0,2,0,0,0,21,128,20,0,0
482,0,1,0,0,0,21,128,20,0,0
482,0,2,0,0,0,21,128,20,0,0
479,0,3,0,0,0,21,128,20,0,0
480,0,4,0,0,0,21,128,20,0,0
480,0,5,0,0,0,21,128,20,0,0
478,-1,4,0,0,0,22,135,20,-336,0
474,0,5,0,0,0,22,135,20,0,0
480,0,4,0,0,0,22,135,20,0,0
479,0,2,0,0,0,22,135,20,0,0
479,0,1,0,0,0,22,135,20,0,0
480,-2,2,0,0,0,22,135,20,0,0
479,-2,1,0,0,0,22,135,20,0,0
481,-2,2,0,0,0,22,135,20,0,0
480,-2,0,0,0,0,22,135,20,0,0
479,-1,0,0,0,0,22,135,20,0,0
479,-3,0,0,0,0,22,135,20,0,0
478,-2,-1,0,0,0,22,123,20,575,0
473,-1,-2,0,0,0,22,123,20,0,0
477,0,0,0,0,0,22,123,20,0,0
481,-1,0,0,0,0,22,123,20,0,0
481,-1,0,0,0,0,22,123,20,0,0
480,0,-1,0,0,0,22,123,20,0,0
478,0,0,0,0,0,22,123,20,0,0
481,-1,0,0,0,0,22,123,20,0,0
479,-2,2,0,0,0,22,123,20,0,0
482,-2,2,0,0,0,22,123,20,0,0
480,-4,2,0,0,0,22,123,20,0,0
477,-3,1,0,0,0,21,122,24,48,0
476,-3,1,0,0,0,21,122,24,0,0
479,-3,0,0,0,0,21,122,24,0,0
478,-2,0,0,0,0,21,122,24,0,0
479,-2,0,0,0,0,21,122,24,0,0
481,-4,1,0,0,0,21,122,24,0,0
482,-5,1,0,0,0,21,122,24,0,0
479,-3,0,0,0,0,21,122,24,0,0
479,-1,0,0,0,0,21,122,24,0,0
479,-1,2,0,0,0,21,122,24,0,0
479,0,3,0,0,0,21,122,24,0,0
480,1,1,0,0,0,23,103,22,910,0
477,3,1,0,0,0,23,103,22,0,0
479,3,1,0,0,0,23,103,22,0,0
479,4,0,0,0,0,23,103,22,0,0
479,5,0,0,0,0,23,103,22,0,0
480,6,0,0,0,0,23,103,22,0,0
482,6,1,0,0,0,23,103,22,0,0
479,6,0,0,0,0,23,103,22,0,0
479,7,0,0,0,0,23,103,22,0,0
479,7,0,0,0,0,23,103,22,0,0
480,7,1,0,0,0,23,103,22,0,0
