22,180,22,2,0,0
475,0,-6,0,0,0,20,180,23,1,-10,0
472,-1,-4,0,0,0,20,180,23,0,-9,0
472,0,-4,0,0,0,20,180,23,0,-10,0
469,0,-4,0,0,0,20,180,23,-1,-10,0
468,1,-4,0,0,0,20,180,23,1,-10,0
469,1,-6,0,0,0,20,183,21,0,-12,0
470,1,-7,0,0,0,20,183,21,0,-13,0
472,1,-5,0,0,0,20,183,21,0,-12,0
472,1,-3,0,0,0,20,183,21,0,-11,0
469,0,-4,0,0,0,20,183,21,0,-12,0
470,1,-3,0,0,0,20,183,21,-1,-11,0
468,2,-4,0,0,0,20,183,21,0,-12,0
470,0,-3,0,0,0,20,183,21,0,-12,0
470,-1,-2,0,0,0,20,183,21,-1,-12,0
470,-2,-1,0,0,0,20,183,21,1,-11,0
471,-2,0,0,0,0,20,183,21,-1,-11,0
471,1,-2,0,0,0,21,181,20,0,-12,0
470,0,-1,0,0,0,21,181,20,1,-12,0
470,1,0,0,0,0,21,181,20,0,-11,0
472,0,0,0,0,0,21,181,20,0,-11,0
472,-1,-1,0,0,0,21,181,20,0,-12,0
472,-2,0,0,0,0,21,181,20,1,-11,0
473,-2,1,0,0,0,21,181,20,-1,-9,0
471,-3,2,0,0,0,21,181,20,1,-9,0
474,-2,0,0,0,0,21,181,20,-1,-9,0
471,-1,0,0,0,0,21,181,20,1,-10,0
472,0,-1,0,0,0,21,181,20,-1,-11,0
467,0,-2,0,0,0,20,182,20,0,-12,0
472,0,-1,0,0,0,20,182,20,0,-11,0
471,0,-1,0,0,0,20,182,20,1,-11,0
471,1,-3,0,0,0,20,182,20,0,-12,0
470,1,0,0,0,0,20,182,20,-1,-10,0
469,0,0,0,0,0,20,182,20,0,-11,0
471,0,0,0,0,0,20,182,20,1,-10,0
472,-1,0,0,0,0,20,182,20,0,-10,0
475,0,0,0,0,0,20,182,20,0,-11,0
472,0,0,0,0,0,20,182,20,-2,-11,0
470,0,0,0,0,0,20,182,20,1,-10,0
472,-2,0,0,0,0,20,182,22,0,-10,0
472,-3,0,0,0,0,20,182,22,0,-9,0
474,-4,1,0,0,0,20,182,22,0,-9,0
475,-2,0,0,0,0,20,182,22,-1,-9,0
474,-3,1,0,0,0,20,182,22,1,-9,0
473,-1,0,0,0,0,20,182,22,-1,-10,0
470,0,0,0,0,0,20,182,22,1,-10,0
472,1,-1,0,0,0,20,182,22,0,-10,0
470,0,-2,0,0,0,20,182,22,0,-11,0
470,0,-3,0,0,0,20,182,22,1,-12,0
471,-2,-2,0,0,0,20,182,22,0,-11,0
470,-1,-1,0,0,0,21,182,21,-1,-11,0
467,-1,-1,0,0,0,21,182,21,0,-11,0
471,0,-1,0,0,0,21,182,21,0,-12,0
471,0,0,0,0,0,21,182,21,1,-11,0
472,1,-1,0,0,0,21,182,21,0,-12,0
470,0,0,0,0,0,21,182,21,0,-11,0
472,0,0,0,0,0,21,182,21,-1,-11,0
473,0,-2,0,0,0,21,182,21,1,-12,0
470,1,-2,0,0,0,21,182,21,-1,-13,0
468,0,-2,0,0,0,21,182,21,0,-13,0
470,-1,-1,0,0,0,21,182,21,1,-12,0
469,0,0,0,0,0,20,182,22,-1,-11,0
470,-2,0,0,0,0,20,182,22,3,-11,0
471,-3,1,0,0,0,20,182,22,-2,-11,0
472,-1,1,0,0,0,20,182,22,0,-11,0
472,0,3,0,0,0,20,182,22,-1,-9,0
473,0,3,0,0,0,20,182,22,0,-9,0
474,0,2,0,0,0,20,182,22,0,-9,0
474,0,1,0,0,0,20,182,22,0,-10,0
473,-1,2,0,0,0,20,182,22,0,-9,0
473,-2,1,0,0,0,20,182,22,-1,-10,0
471,-2,0,0,0,0,20,182,22,1,-11,0
470,-1,0,0,0,0,22,181,23,-1,-11,0
471,-1,0,0,0,0,22,181,23,1,-10,0
472,-3,0,0,0,0,22,181,23,-1,-10,0
469,-2,1,0,0,0,22,181,23,1,-9,0
473,0,1,0,0,0,22,181,23,0,-8,0
475,0,3,0,0,0,22,181,23,0,-7,0
476,1,1,0,0,0,22,181,23,0,-8,0
474,1,2,0,0,0,22,181,23,-1,-7,0
471,1,1,0,0,0,22,181,23,1,-8,0
474,0,1,0,0,0,22,181,23,0,-8,0
474,0,2,0,0,0,22,181,23,-1,-7,0
471,0,0,0,0,0,20,182,20,1,-8,0
474,0,0,0,0,0,20,182,20,0,-9,0
478,0,0,0,0,0,20,182,20,-1,-8,0
473,0,1,0,0,0,20,182,20,0,-7,0
474,0,1,0,0,0,20,182,20,1,-7,0
474,0,1,0,0,0,20,182,20,0,-8,0
475,0,2,0,0,0,20,182,20,0,-7,0
474,-1,1,0,0,0,20,182,20,1,-7,0
473,-1,0,0,0,0,20,182,20,0,-7,0
477,0,0,0,0,0,20,182,20,0,-8,0
477,-1,0,0,0,0,20,182,20,0,-8,0
473,-1,-1,0,0,0,21,183,23,0,-9,0
472,-2,-1,0,0,0,21,183,23,-1,-8,0
469,-2,0,0,0,0,21,183,23,1,-8,0
475,0,-2,0,0,0,21,183,23,0,-9,0
473,0,-1,0,0,0,21,183,23,0,-8,0
474,0,0,0,0,0,21,183,23,0,-8,0
476,0,0,0,0,0,21,183,23,-1,-7,0
472,0,0,0,0,0,21,183,23,2,-7,0
474,0,0,0,0,0,21,183,23,0,-8,0
473,0,0,0,0,0,21,183,23,-2,-7,0
472,0,1,0,0,0,21,183,23,-1,-6,0
471,0,1,0,0,0,21,182,20,1,-6,0
478,0,0,0,0,0,21,182,20,0,-6,0
477,-2,0,0,0,0,21,182,20,0,-7,0
474,-3,0,0,0,0,21,182,20,-1,-6,0
473,-3,1,0,0,0,21,182,20,0,-6,0
474,-4,2,0,0,0,21,182,20,-1,-5,0
472,-6,4,0,0,0,21,182,20,1,-4,0
476,-4,4,0,0,0,21,182,20,-1,-3,0
473,-2,3,0,0,0,21,182,20,0,-4,0
473,-2,2,0,0,0,21,182,20,0,-5,0
474,-4,2,0,0,0,21,182,20,1,-4,0
473,-4,2,0,0,0,22,180,21,-1,-4,0
472,-4,2,0,0,0,22,180,21,1,-3,0
475,-3,1,0,0,0,22,180,21,-1,-4,0
473,-4,2,0,0,0,22,180,21,0,-3,0
473,-3,0,0,0,0,22,180,21,1,-4,0
474,-4,1,0,0,0,22,180,21,0,-3,0
474,-5,2,0,0,0,22,180,21,-1,-3,0
472,-7,2,0,0,0,22,180,21,0,-3,0
474,-5,0,0,0,0,22,180,21,1,-4,0
473,-4,0,0,0,0,22,180,21,0,-4,0
476,-3,-1,0,0,0,22,180,21,1,-5,0
473,-1,-2,0,0,0,21,182,22,0,-6,0
472,0,-4,0,0,0,21,182,22,1,-7,0
473,0,-7,0,0,0,21,182,22,0,-9,0
472,0,-6,0,0,0,21,182,22,0,-8,0
472,-1,-4,0,0,0,21,182,22,0,-8,0
472,-2,-4,0,0,0,21,182,22,-1,-7,0
472,-2,-5,0,0,0,21,182,22,1,-8,0
473,-2,-5,0,0,0,21,182,22,0,-9,0
472,-3,-3,0,0,0,21,182,22,-1,-8,0
470,-1,-3,0,0,0,21,182,22,1,-8,0
472,0,-3,0,0,0,21,182,22,0,-9,0
471,0,-4,0,0,0,22,182,22,-128,-10,0
464,-1,-4,0,0,0,22,182,22,-18,-10,0
468,0,-6,0,0,0,22,182,22,-1,-11,0
470,0,-4,0,0,0,22,182,22,0,-10,0
470,0,-4,0,0,0,22,182,22,0,-11,0
470,0,-4,0,0,0,22,182,22,-1,-12,0
468,1,-3,0,0,0,22,182,22,0,-11,0
470,2,-4,0,0,0,22,182,22,0,-12,0
470,2,-4,0,0,0,22,182,22,0,-12,0
473,1,-4,0,0,0,22,182,22,0,-13,0
470,1,-4,0,0,0,22,182,22,0,-13,0
469,1,-6,0,0,0,20,35,23,0,-15,0
472,2,-6,0,0,0,20,35,23,0,-15,0
472,2,-7,0,0,0,20,35,23,0,-16,0
472,1,-6,0,0,0,20,35,23,2,-16,0
472,0,-5,0,0,0,20,35,23,-2,-15,0
472,2,-6,0,0,0,20,35,23,0,-16,0
473,2,-3,0,0,0,20,35,23,0,-15,0
472,0,-2,0,0,0,20,35,23,-3,-15,0
470,2,-3,0,0,0,20,35,23,-1,-15,0
470,1,-1,0,0,0,20,35,23,0,-14,0
473,0,0,0,0,0,20,35,23,1,-14,0
473,0,0,0,0,0,22,39,16,7,-13,0
477,0,-1,0,0,0,22,39,16,-6,-14,0
471,-1,0,0,0,0,22,39,16,0,-13,0
474,0,0,0,0,0,22,39,16,0,-13,0
474,0,1,0,0,0,22,39,16,0,-12,0
474,0,2,0,0,0,22,39,16,0,-11,0
475,-1,3,0,0,0,22,39,16,0,-10,0
475,0,4,0,0,0,22,39,16,0,-9,0
478,-1,4,0,0,0,22,39,16,0,-9,0
478,0,3,0,0,0,22,39,16,0,-9,0
476,0,4,0,0,0,22,39,16,0,-8,0
476,-1,4,0,0,0,20,33,20,0,-8,0
477,-2,4,0,0,0,20,33,20,1,-7,0
478,-1,1,0,0,0,20,33,20,2,-9,0
477,0,2,0,0,0,20,33,20,8,-7,0
478,-2,3,0,0,0,20,33,20,0,-7,0
478,0,0,0,0,0,20,33,20,0,-8,0
477,0,-1,0,0,0,20,33,20,0,-10,0
472,0,-1,0,0,0,20,33,20,1,-9,0
475,0,-2,0,0,0,20,33,20,13,-10,0
471,-2,-1,0,0,0,20,33,20,0,-10,0
474,-1,-1,0,0,0,20,33,20,0,-9,0
473,-2,0,0,0,0,22,59,22,1,-8,0
476,-1,0,0,0,0,22,59,22,0,-8,0
476,0,0,0,0,0,22,59,22,0,-8,0
477,0,-1,0,0,0,22,59,22,0,-9,0
474,-1,0,0,0,0,22,59,22,0,-9,0
476,-1,-1,0,0,0,22,59,22,0,-9,0
476,-2,1,0,0,0,22,59,22,0,-8,0
477,-2,0,0,0,0,22,59,22,0,-8,0
476,-1,1,0,0,0,22,59,22,1,-7,0
475,-1,0,0,0,0,22,59,22,-1,-8,0
474,-2,0,0,0,0,22,59,22,41,-8,0
473,-1,0,0,0,0,23,101,20,1,-8,0
473,-1,0,0,0,0,23,101,20,0,-8,0
476,-1,1,0,0,0,23,101,20,1,-7,0
476,0,0,0,0,0,23,101,20,0,-8,0
474,0,0,0,0,0,23,101,20,6,-8,0
475,0,0,0,0,0,23,101,20,0,-7,0
474,0,0,0,0,0,23,101,20,0,-7,0
475,0,0,0,0,0,23,101,20,0,-7,0
475,0,0,0,0,0,23,101,20,0,-8,0
476,0,0,0,0,0,23,101,20,0,-8,0
477,0,0,0,0,0,23,101,20,0,-7,0
473,0,-1,0,0,0,21,108,21,0,-8,0
472,-1,0,0,0,0,21,108,21,-1,-7,0
473,0,-2,0,0,0,21,108,21,1,-8,0
472,-1,-4,0,0,0,21,108,21,0,-10,0
471,-1,-4,0,0,0,21,108,21,0,-10,0
470,-1,-2,0,0,0,21,108,21,1,-9,0
474,-3,-2,0,0,0,21,108,21,3,-10,0
470,-2,-3,0,0,0,21,108,21,0,-10,0
469,0,-4,0,0,0,21,108,21,1,-11,0
471,-1,-2,0,0,0,21,108,21,0,-10,0
469,-2,-2,0,0,0,21,108,21,0,-10,0
470,-3,-1,0,0,0,22,163,22,50,-10,0
468,-1,0,0,0,0,22,163,22,6,-9,0
475,-1,0,0,0,0,22,163,22,0,-9,0
473,-2,0,0,0,0,22,163,22,0,-8,0
474,0,0,0,0,0,22,163,22,0,-8,0
475,-1,2,0,0,0,22,163,22,1,-7,0
473,0,1,0,0,0,22,163,22,0,-7,0
476,-1,2,0,0,0,22,163,22,2,-7,0
474,0,1,0,0,0,22,163,22,-3,-7,0
472,0,0,0,0,0,22,163,22,0,-8,0
474,-2,0,0,0,0,22,163,22,0,-8,0
472,0,-1,0,0,0,20,170,21,1,-9,0
472,0,-2,0,0,0,20,170,21,-73,-10,0
465,-1,-2,0,0,0,20,170,21,-35,-10,0
468,-2,0,0,0,0,20,170,21,-1,-9,0
471,-3,0,0,0,0,20,170,21,0,-9,0
475,-6,0,0,0,0,20,170,21,2,-8,0
473,-5,0,0,0,0,20,170,21,-11,-8,0
470,-5,0,0,0,0,20,170,21,-8,-9,0
472,-5,0,0,0,0,20,170,21,0,-9,0
474,-5,0,0,0,0,20,170,21,0,-9,0
476,-3,-1,0,0,0,20,170,21,1,-10,0
469,-2,0,0,0,0,20,44,23,-1,-9,0
474,-1,0,0,0,0,20,44,23,0,-10,0
474,-2,0,0,0,0,20,44,23,0,-9,0
476,0,0,0,0,0,20,44,23,1,-9,0
476,-2,0,0,0,0,20,44,23,0,-9,0
476,-2,1,0,0,0,20,44,23,-1,-8,0
476,-1,0,0,0,0,20,44,23,0,-9,0
477,0,-1,0,0,0,20,44,23,2,-10,0
472,0,-2,0,0,0,20,44,23,-18,-11,0
468,0,-3,0,0,0,20,44,23,-6,-13,0
471,0,-2,0,0,0,20,44,23,-1,-12,0
469,0,-2,0,0,0,21,21,20,0,-12,0
472,0,-2,0,0,0,21,21,20,1,-12,0
475,1,-1,0,0,0,21,21,20,0,-11,0
474,0,0,0,0,0,21,21,20,-2,-10,0
472,0,1,0,0,0,21,21,20,1,-9,0
477,0,1,0,0,0,21,21,20,-1,-9,0
474,0,1,0,0,0,21,21,20,2,-8,0
476,-1,1,0,0,0,21,21,20,-2,-8,0
473,-2,1,0,0,0,21,21,20,2,-8,0
477,-2,0,0,0,0,21,21,20,0,-9,0
479,0,0,0,0,0,21,21,20,0,-9,0
476,0,1,0,0,0,22,23,20,1,-8,0
476,0,2,0,0,0,22,23,20,-1,-7,0
475,-1,3,0,0,0,22,23,20,1,-7,0
476,0,3,0,0,0,22,23,20,-1,-6,0
476,-1,4,0,0,0,22,23,20,15,-6,0
474,-3,3,0,0,0,22,23,20,0,-6,0
476,-1,2,0,0,0,22,23,20,1,-6,0
476,0,2,0,0,0,22,23,20,0,-6,0
476,-1,1,0,0,0,22,23,20,1,-7,0
476,-3,1,0,0,0,22,23,20,14,-7,0
473,-2,0,0,0,0,22,23,20,2,-7,0
477,-2,0,0,0,0,23,55,22,0,-7,0
477,-2,2,0,0,0,23,55,22,0,-6,0
475,-3,2,0,0,0,23,55,22,1,-5,0
476,-3,0,0,0,0,23,55,22,0,-6,0
476,-2,-1,0,0,0,23,55,22,0,-8,0
474,-4,0,0,0,0,23,55,22,0,-7,0
476,-2,0,0,0,0,23,55,22,0,-8,0
478,-2,-2,0,0,0,23,55,22,0,-8,0
476,-2,0,0,0,0,23,55,22,0,-7,0
476,-2,-1,0,0,0,23,55,22,0,-8,0
474,-3,0,0,0,0,23,55,22,0,-7,0
475,-5,0,0,0,0,21,56,22,0,-7,0
476,-5,0,0,0,0,21,56,22,0,-7,0
478,-5,0,0,0,0,21,56,22,303,-7,0
472,-6,0,0,0,0,21,56,22,273,-7,0
474,-7,0,0,0,0,21,56,22,12,-7,0
474,-7,1,0,0,0,21,56,22,-106,-6,0
470,-6,0,0,0,0,21,56,22,-201,-7,0
471,-7,0,0,0,0,21,56,22,-127,-7,0
469,-7,0,0,0,0,21,56,22,-62,-7,0
474,-6,-2,0,0,0,21,56,22,-17,-8,0
470,-6,0,0,0,0,21,56,22,-16,-8,0
473,-7,0,0,0,0,20,110,22,-5,-7,0
471,-7,-1,0,0,0,20,110,22,0,-8,0
472,-5,-2,0,0,0,20,110,22,0,-9,0
472,-5,-3,0,0,0,20,110,22,0,-10,0
470,-4,-3,0,0,0,20,110,22,0,-9,0
474,-5,-2,0,0,0,20,110,22,0,-9,0
473,-5,-2,0,0,0,20,110,22,0,-9,0
474,-6,-1,0,0,0,20,110,22,50,-8,0
469,-4,0,0,0,0,20,110,22,21,-7,0
471,-5,0,0,0,0,20,110,22,1,-7,0
473,-5,0,0,0,0,20,110,22,-1,-7,0
471,-4,-1,0,0,0,22,182,22,1,-8,0
474,-3,-2,0,0,0,22,182,22,-80,-9,0
468,-3,-1,0,0,0,22,182,22,-5,-8,0
471,-4,0,0,0,0,22,182,22,0,-8,0
473,-2,-2,0,0,0,22,182,22,0,-8,0
471,-3,-1,0,0,0,22,182,22,0,-8,0
472,-1,-1,0,0,0,22,182,22,0,-8,0
471,0,-1,0,0,0,22,182,22,-1,-8,0
470,1,-1,0,0,0,22,182,22,1,-8,0
474,0,-3,0,0,0,22,182,22,-1,-9,0
472,-1,-3,0,0,0,22,182,22,0,-9,0
471,-2,-1,0,0,0,20,96,20,0,-8,0
474,-3,0,0,0,0,20,96,20,0,-7,0
476,-2,1,0,0,0,20,96,20,-10,-6,0
472,-1,0,0,0,0,20,96,20,-37,-7,0
474,-2,0,0,0,0,20,96,20,-1,-7,0
474,-2,-1,0,0,0,20,96,20,0,-8,0
474,-3,-1,0,0,0,20,96,20,0,-7,0
474,-2,-1,0,0,0,20,96,20,-1,-8,0
473,-2,-3,0,0,0,20,96,20,-14,-9,0
471,0,-4,0,0,0,20,96,20,-1,-11,0
470,-2,-3,0,0,0,20,96,20,0,-10,0
473,-4,-2,0,0,0,22,32,22,0,-10,0
471,-2,-2,0,0,0,22,32,22,2,-10,0
471,-2,-2,0,0,0,22,32,22,-2,-10,0
470,-3,-1,0,0,0,22,32,22,0,-9,0
474,-3,-1,0,0,0,22,32,22,0,-9,0
474,-5,-1,0,0,0,22,32,22,0,-9,0
474,-2,-3,0,0,0,22,32,22,1,-10,0
475,-2,-1,0,0,0,22,32,22,0,-9,0
474,-1,-1,0,0,0,22,32,22,0,-9,0
474,0,-2,0,0,0,22,32,22,-7,-10,0
470,0,-1,0,0,0,22,32,22,-4,-10,0
470,-1,0,0,0,0,21,21,20,-1,-9,0
474,-1,0,0,0,0,21,21,20,-1,-9,0
474,-1,0,0,0,0,21,21,20,1,-9,0
479,0,0,0,0,0,21,21,20,1,-9,0
478,1,0,0,0,0,21,21,20,-1,-9,0
475,0,1,0,0,0,21,21,20,0,-8,0
478,2,0,0,0,0,21,21,20,-1,-9,0
474,2,-2,0,0,0,21,21,20,1,-10,0
472,1,-1,0,0,0,21,21,20,1,-9,0
475,0,-2,0,0,0,21,21,20,0,-10,0
476,2,-2,0,0,0,21,21,20,-1,-11,0
471,1,0,0,0,0,22,23,21,2,-9,0
476,0,0,0,0,0,22,23,21,-1,-9,0
474,0,0,0,0,0,22,23,21,0,-9,0
477,-1,0,0,0,0,22,23,21,2,-9,0
476,0,0,0,0,0,22,23,21,-2,-9,0
477,-1,0,0,0,0,22,23,21,17,-8,0
474,-1,-1,0,0,0,22,23,21,4,-10,0
473,-4,-1,0,0,0,22,23,21,1,-10,0
472,-3,-1,0,0,0,22,23,21,0,-10,0
472,-3,-2,0,0,0,22,23,21,1,-11,0
472,-2,-3,0,0,0,22,23,21,10,-12,0
469,-1,-2,0,0,0,23,60,21,5,-12,0
473,-1,-3,0,0,0,23,60,21,0,-13,0
473,-2,-3,0,0,0,23,60,21,0,-13,0
473,-1,-4,0,0,0,23,60,21,0,-14,0
472,0,-5,0,0,0,23,60,21,0,-14,0
472,-2,-4,0,0,0,23,60,21,0,-14,0
473,-3,-3,0,0,0,23,60,21,0,-13,0
471,-4,-3,0,0,0,23,60,21,0,-14,0
473,-4,-2,0,0,0,23,60,21,0,-13,0
471,-6,-2,0,0,0,23,60,21,0,-13,0
472,-6,-2,0,0,0,23,60,21,0,-13,0
470,-5,-3,0,0,0,20,60,21,0,-14,0
472,-3,-2,0,0,0,20,60,21,36,-14,0
469,-3,-3,0,0,0,20,60,21,16,-15,0
469,-2,-3,0,0,0,20,60,21,0,-14,0
474,-3,-1,0,0,0,20,60,21,0,-13,0
473,-2,0,0,0,0,20,60,21,1,-12,0
475,-2,1,0,0,0,20,60,21,23,-11,0
472,-1,-1,0,0,0,20,60,21,46,-12,0
470,-1,-3,0,0,0,20,60,21,0,-13,0
473,-1,-1,0,0,0,20,60,21,0,-12,0
472,-1,0,0,0,0,20,60,21,0,-11,0
475,0,-3,0,0,0,20,183,22,1,-13,0
469,-1,-2,0,0,0,20,183,22,0,-13,0
471,-2,-2,0,0,0,20,183,22,0,-13,0
469,-1,-1,0,0,0,20,183,22,-1,-12,0
468,0,-2,0,0,0,20,183,22,0,-13,0
470,1,-4,0,0,0,20,183,22,0,-14,0
470,3,-3,0,0,0,20,183,22,0,-13,0
471,4,-5,0,0,0,20,183,22,1,-15,0
472,4,-5,0,0,0,20,183,22,32,-15,0
470,3,-5,0,0,0,20,183,22,36,-16,0
468,4,-5,0,0,0,20,183,22,0,-16,0
469,4,-7,0,0,0,24,252,20,1,-18,0
470,4,-7,0,0,0,24,252,20,0,-19,0
470,2,-6,0,0,0,24,252,20,-159,-18,0
464,2,-4,0,0,0,24,252,20,-12,-17,0
467,3,-4,0,0,0,24,252,20,0,-17,0
471,3,-2,0,0,0,24,252,20,0,-16,0
470,2,-2,0,0,0,24,252,20,0,-17,0
470,0,-2,0,0,0,24,252,20,0,-16,0
470,0,0,0,0,0,24,252,20,0,-15,0
471,0,0,0,0,0,24,252,20,-1,-14,0
470,0,1,0,0,0,24,252,20,1,-13,0
472,0,1,0,0,0,20,81,20,0,-13,0
476,0,2,0,0,0,20,81,20,0,-12,0
474,0,0,0,0,0,20,81,20,0,-14,0
474,1,1,0,0,0,20,81,20,-13,-13,0
471,2,0,0,0,0,20,81,20,-27,-14,0
471,3,-2,0,0,0,20,81,20,-2,-15,0
470,2,-2,0,0,0,20,81,20,1,-15,0
475,1,-2,0,0,0,20,81,20,0,-15,0
474,0,-2,0,0,0,20,81,20,-1,-15,0
470,-1,-2,0,0,0,20,81,20,-12,-15,0
468,-3,-1,0,0,0,20,81,20,-1,-15,0
468,-3,-2,0,0,0,23,26,23,0,-16,0
472,-4,-1,0,0,0,23,26,23,0,-15,0
471,-3,-1,0,0,0,23,26,23,3,-15,0
473,-4,-1,0,0,0,23,26,23,0,-16,0
472,-4,-1,0,0,0,23,26,23,0,-15,0
472,-6,0,0,0,0,23,26,23,0,-14,0
473,-5,0,0,0,0,23,26,23,-1,-14,0
471,-6,0,0,0,0,23,26,23,-2,-13,0
473,-4,0,0,0,0,23,26,23,2,-15,0
474,-4,0,0,0,0,23,26,23,0,-14,0
476,-3,-1,0,0,0,23,26,23,-4,-15,0
471,-2,-1,0,0,0,23,21,20,-3,-16,0
470,-2,-1,0,0,0,23,21,20,-1,-15,0
470,0,-1,0,0,0,23,21,20,0,-15,0
472,0,0,0,0,0,23,21,20,3,-15,0
475,0,0,0,0,0,23,21,20,-1,-14,0
473,-2,2,0,0,0,23,21,20,-1,-13,0
474,-1,3,0,0,0,23,21,20,-1,-12,0
473,-2,3,0,0,0,23,21,20,0,-12,0
474,0,2,0,0,0,23,21,20,2,-12,0
474,0,1,0,0,0,23,21,20,-1,-13,0
473,1,0,0,0,0,23,21,20,1,-14,0
474,2,-1,0,0,0,20,23,21,1,-14,0
473,0,-1,0,0,0,20,23,21,-2,-14,0
472,1,-3,0,0,0,20,23,21,2,-15,0
474,0,-2,0,0,0,20,23,21,-1,-15,0
470,2,-2,0,0,0,20,23,21,0,-15,0
472,0,-1,0,0,0,20,23,21,0,-14,0
473,1,-2,0,0,0,20,23,21,33,-15,0
471,0,-1,0,0,0,20,23,21,122,-14,0
468,-2,0,0,0,0,20,23,21,2,-13,0
477,-1,0,0,0,0,20,23,21,0,-12,0
475,0,0,0,0,0,20,23,21,1,-12,0
473,0,0,0,0,0,22,180,22,0,-12,0
473,-2,0,0,0,0,22,180,22,1,-12,0
471,-2,0,0,0,0,22,180,22,0,-12,0
471,-3,0,0,0,0,22,180,22,0,-12,0
472,-1,0,0,0,0,22,180,22,1,-12,0
474,-1,0,0,0,0,22,180,22,0,-12,0
474,-4,1,0,0,0,22,180,22,0,-11,0
472,-5,1,0,0,0,22,180,22,0,-11,0
472,-2,1,0,0,0,22,180,22,-1,-11,0
469,-2,1,0,0,0,22,180,22,0,-11,0
471,-1,0,0,0,0,22,180,22,1,-12,0
470,-2,0,0,0,0,20,182,20,0,-12,0
474,-3,1,0,0,0,20,182,20,0,-11,0
474,-4,0,0,0,0,20,182,20,0,-12,0
472,-4,1,0,0,0,20,182,20,0,-10,0
472,-5,1,0,0,0,20,182,20,1,-10,0
472,-5,2,0,0,0,20,182,20,-1,-9,0
