437,40,10,0,231,231,284,285,21,20
450,0,0,444,40,10,0,231,231,285,285,21,22
451,-7,2,444,40,10,0,231,231,285,285,23,23
451,-1,-1,445,40,10,0,231,231,285,285,23,23
449,-4,-2,445,40,10,0,232,231,286,285,20,23
448,-6,-1,445,40,10,0,231,231,284,285,20,23
449,-2,-4,446,40,10,0,231,231,285,285,20,23
450,-7,-2,447,40,10,0,231,231,285,285,22,23
449,-4,-2,446,40,10,0,231,231,284,285,21,23
448,-3,-3,446,40,10,0,231,231,285,285,21,23
450,-3,-2,446,40,10,0,231,231,285,285,22,23
448,-1,-10,446,40,10,0,231,231,284,285,22,23
448,-8,-8,446,40,10,0,231,231,284,285,21,23
446,-3,-4,446,40,10,0,231,231,284,284,22,22
448,-3,-5,447,40,10,0,232,231,285,284,22,22
449,-6,-2,447,40,10,0,232,231,285,284,21,22
448,-4,-2,447,40,10,0,232,231,284,284,20,22
448,-1,-2,447,40,10,0,231,231,284,284,20,22
449,0,1,447,40,10,0,231,231,285,284,22,22
450,2,0,447,40,10,0,231,231,285,284,22,22
453,2,1,447,40,10,0,231,231,285,284,22,22
450,2,-1,447,40,10,0,231,231,285,284,20,22
451,7,2,448,40,10,0,231,231,284,284,20,22
451,0,4,448,40,10,0,231,231,285,284,20,22
448,2,-1,449,40,10,0,232,232,285,285,23,23
449,0,-3,449,40,10,0,231,232,284,285,22,23
449,5,-4,449,40,10,0,231,232,285,285,21,23
450,0,-7,450,40,10,0,231,232,285,285,23,23
449,-1,-1,449,40,10,0,231,232,285,285,24,23
449,-5,-6,450,40,10,0,231,232,285,285,24,23
450,0,-10,451,40,10,0,231,232,284,285,24,23
447,6,-9,451,40,10,0,232,232,285,285,25,23
450,5,-2,451,40,10,0,232,232,284,285,22,23
449,3,0,452,40,10,0,232,232,285,285,20,23
450,4,1,452,40,10,0,231,232,284,285,20,23
449,3,-5,452,40,10,0,231,231,285,285,23,23
450,-1,-6,453,40,10,0,231,231,285,285,24,23
449,-2,-4,452,40,10,0,231,231,284,285,23,23
448,-2,-2,452,40,10,0,231,231,284,285,21,23
448,-1,3,453,40,10,0,231,231,285,285,20,23
452,0,-2,452,40,10,0,231,231,284,285,20,23
449,8,-3,452,40,10,0,231,231,285,285,23,23
451,1,1,453,40,10,0,231,231,285,285,23,23
451,7,0,452,40,10,0,231,231,284,285,21,23
451,3,-3,452,40,10,0,231,231,284,285,22,23
449,8,1,451,40,10,0,231,231,285,285,22,23
448,3,-1,452,40,10,0,231,231,285,285,22,22
450,8,-2,451,40,10,0,231,231,285,285,21,22
450,0,-1,452,40,10,0,231,231,285,285,21,22
449,0,-2,451,40,10,0,232,231,285,285,20,22
451,449,-7,-12,451,40,10,0,231,231,284,285,20,22
449,-1,-7,452,40,10,0,231,231,286,285,21,22
448,0,-12,451,40,10,0,231,231,286,285,22,22
448,-4,-10,451,40,10,0,231,231,285,285,22,22
447,-6,-14,453,40,10,0,231,231,284,285,20,22
446,-2,-27,452,40,10,0,231,231,285,285,21,22
445,-5,-29,451,40,10,0,231,231,284,284,20,20
447,-4,-27,454,40,10,0,231,231,285,284,23,20
447,2,-20,454,40,10,0,232,231,285,284,22,20
450,-3,-25,455,40,10,0,231,231,285,284,22,20
447,-1,-27,455,40,10,0,231,231,285,284,23,20
449,0,-28,454,40,10,0,231,231,276,284,24,20
448,-5,-27,455,40,10,0,231,231,285,284,24,20
446,-1,-28,455,40,10,0,231,231,285,284,23,20
447,-7,-26,455,40,10,0,231,231,285,284,22,20
446,-9,-34,456,40,10,0,232,231,284,284,21,20
448,-9,-33,455,40,10,0,232,231,284,284,20,20
446,-5,-34,456,40,10,0,231,231,285,285,20,20
447,-10,-37,457,40,10,0,231,231,285,285,21,20
446,-1,-28,457,40,10,0,231,231,285,285,21,20
449,-7,-38,457,40,10,0,231,231,285,285,21,20
449,-6,-29,457,40,10,0,231,231,284,285,20,20
449,-11,-39,458,40,10,0,231,231,284,285,20,20
445,-4,-33,457,40,10,0,231,231,284,285,20,20
447,-4,-34,459,40,10,0,231,231,284,285,22,20
447,-4,-27,458,40,10,0,231,231,283,285,23,20
447,-10,-26,457,40,10,0,231,231,283,285,23,20
446,-13,-34,456,40,10,0,231,231,284,285,22,20
443,-6,-28,456,40,10,0,231,231,283,283,21,21
446,-8,-31,456,40,10,0,231,231,284,283,22,21
449,-4,-33,456,40,10,0,231,231,284,283,22,21
447,8,-28,456,40,10,0,231,231,283,283,22,21
449,4,-26,458,40,10,0,231,231,283,283,20,21
447,-11,-31,459,40,10,0,231,231,283,283,20,21
444,447,-7,-41,461,40,10,0,231,231,283,283,20,21
446,-1,-53,460,40,10,0,231,231,284,283,23,21
447,-6,-45,461,40,10,0,231,231,285,283,23,21
447,1,-52,460,40,10,0,231,231,285,283,23,21
445,-7,-50,457,40,10,0,231,231,284,284,23,23
448,-9,-47,457,40,10,0,231,231,286,284,24,23
448,-8,-50,457,40,10,0,231,231,286,284,25,23
448,-4,-56,457,40,10,0,231,231,284,284,26,23
449,-10,-67,458,40,10,0,231,231,283,284,25,23
445,-14,-69,459,40,10,0,232,231,284,284,24,23
445,-15,-81,458,40,10,0,231,231,284,284,25,23
445,-19,-79,458,40,10,0,231,231,284,284,24,23
445,-8,-77,456,40,10,0,231,231,284,284,26,23
448,-7,-89,456,40,10,0,231,231,284,284,24,23
447,0,-85,456,40,10,0,231,231,284,284,22,23
445,1,-79,456,40,10,0,231,231,284,284,21,21
449,0,-78,456,40,10,0,231,231,284,284,21,21
447,-11,-80,455,40,10,0,231,231,284,284,25,21
447,-3,-84,455,40,10,0,231,231,283,284,24,21
447,-11,-79,454,40,10,0,231,231,283,284,22,21
445,-8,-84,454,40,10,0,231,231,283,284,21,21
447,-8,-73,453,40,10,0,231,231,282,284,21,21
446,-10,-60,452,40,10,0,231,231,283,284,21,21
445,-18,-61,452,40,10,0,231,231,119,284,23,21
445,-16,-65,451,40,10,0,231,231,56,284,22,21
447,-19,-60,452,40,10,0,231,231,55,284,23,21
444,-17,-52,452,40,10,0,230,230,55,284,23,23
449,-7,-59,452,40,10,0,230,230,56,284,22,23
449,-11,-59,454,40,10,0,230,230,55,284,23,23
449,-2,-40,455,40,10,0,229,230,55,284,23,23
448,9,-39,454,40,10,0,229,230,55,284,21,23
449,10,-46,456,40,10,0,230,230,56,284,20,23
447,9,-52,458,40,10,0,229,230,55,284,20,23
449,6,-36,458,40,10,0,229,230,58,284,24,23
450,12,-37,458,40,10,0,230,230,55,284,23,23
447,2,-43,458,40,10,0,230,230,52,284,22,23
449,-5,-57,456,40,10,0,230,230,51,284,21,23
448,-8,-47,452,40,10,0,229,229,51,51,20,20
451,-3,-32,451,40,10,0,228,229,53,51,20,20
452,-10,-41,453,40,10,0,230,229,53,51,21,20
449,-13,-42,453,40,10,0,229,229,57,51,24,20
449,9,-45,452,40,10,0,230,229,267,51,22,20
450,10,-34,452,40,10,0,229,229,277,51,21,20
448,4,-28,450,40,10,0,227,229,278,51,23,20
449,6,-27,450,40,10,0,227,229,278,51,23,20
449,3,-8,451,40,10,0,226,229,278,51,21,20
452,451,-7,-19,450,40,10,0,227,229,278,51,22,20
448,-8,-26,449,40,10,0,227,227,278,51,21,21
451,-12,-30,449,40,10,0,225,227,277,51,22,21
446,-4,-23,450,40,10,0,225,227,277,51,22,21
449,-5,-20,447,40,10,0,225,227,277,51,24,21
449,-1,-21,447,40,10,0,226,227,272,51,24,21
448,-13,-26,447,40,10,0,225,227,271,51,21,21
447,-13,-21,445,40,10,0,225,227,271,51,20,21
447,-17,-8,446,40,10,0,226,227,271,51,20,21
449,-8,0,445,40,10,0,225,227,271,51,23,21
454,-14,-2,442,40,10,0,225,227,271,51,23,21
450,-19,-7,442,40,10,0,226,227,269,51,21,21
446,-22,-8,442,40,10,0,225,225,269,269,22,22
447,-16,-3,442,40,10,0,221,225,268,269,22,22
446,-4,0,442,40,10,0,219,225,269,269,22,22
451,-2,-9,442,40,10,0,219,225,269,269,22,22
449,-5,-2,441,40,10,0,220,225,269,269,22,22
450,9,-7,441,40,10,0,219,225,268,269,21,22
449,19,-5,441,40,10,0,220,225,269,269,20,22
447,24,-9,442,40,10,0,216,225,270,269,21,22
449,16,-26,439,40,10,0,216,225,269,269,21,22
445,7,-37,439,40,10,0,216,225,269,269,21,22
449,0,-36,439,40,10,0,216,225,264,269,21,22
444,-6,-18,440,40,10,0,216,216,263,263,21,21
446,-6,-28,442,40,10,0,216,216,263,263,21,21
447,-2,-33,443,40,10,0,216,216,263,263,21,21
447,0,-32,441,40,10,0,215,216,263,263,24,21
447,-2,-33,439,40,10,0,216,216,262,263,24,21
447,9,-28,439,40,10,0,216,216,262,263,22,21
447,11,-41,438,40,10,0,216,216,262,263,26,21
447,9,-34,438,40,10,0,210,216,262,263,23,21
448,5,-23,437,40,10,0,208,216,262,263,24,21
449,7,-22,436,40,10,0,208,216,262,263,24,21
449,5,-17,435,40,10,0,208,216,262,263,23,21
445,1,-34,434,40,10,0,208,208,261,261,21,21
447,-6,-39,430,40,10,0,208,208,262,261,20,21
447,-5,-41,429,40,10,0,203,208,262,261,20,21
447,0,-34,428,40,10,0,203,208,262,261,21,21
447,3,-30,431,40,10,0,203,208,145,261,22,21
446,0,-22,433,40,10,0,203,208,76,261,22,21
449,-6,-29,430,40,10,0,203,208,75,261,20,21
450,-5,-34,427,40,10,0,203,208,75,261,20,21
449,-7,-22,426,40,10,0,203,208,75,261,20,21
451,-4,-30,426,40,10,0,204,208,76,261,24,21
449,-9,-39,426,40,10,0,203,208,191,261,22,21
444,-5,-20,428,40,10,0,204,204,252,252,22,22
447,446,-13,0,430,40,10,0,196,204,255,252,23,22
449,-15,-12,432,40,10,0,195,204,253,252,23,22
445,-12,-17,431,40,10,0,194,204,253,252,21,22
445,-18,-38,431,40,10,0,194,204,253,252,21,22
446,-23,-27,429,40,10,0,194,204,253,252,20,22
445,-12,-36,431,40,10,0,194,204,253,252,20,22
447,-4,-40,431,40,10,0,189,204,253,252,20,22
447,-6,-32,431,40,10,0,187,204,253,252,22,22
446,-15,-16,430,40,10,0,188,204,99,252,24,22
445,-10,-29,427,40,10,0,188,188,67,252,23,23
446,-10,-9,427,40,10,0,188,188,67,252,21,23
449,-13,-26,424,40,10,0,188,188,67,252,20,23
447,-20,-20,423,40,10,0,188,188,68,252,20,23
446,-25,-27,421,40,10,0,188,188,67,252,22,23
447,-33,-27,420,40,10,0,188,188,89,252,22,23
449,-26,-19,418,40,10,0,189,188,90,252,20,23
449,-9,-1,417,40,10,0,189,188,90,252,21,23
453,-10,-7,420,40,10,0,177,188,91,252,21,23
448,-12,-8,421,40,10,0,176,188,91,252,21,23
448,-21,-5,418,40,10,0,176,188,90,252,21,23
446,-29,-16,417,40,10,0,176,176,92,92,20,20
449,-34,-1,417,40,10,0,177,176,90,92,20,20
451,-41,-20,417,40,10,0,174,176,91,92,20,20
449,-39,-19,417,40,10,0,169,176,91,92,20,20
449,-44,-20,418,40,10,0,169,176,91,92,21,20
451,-34,-12,419,40,10,0,169,176,78,92,21,20
451,-31,-2,419,40,10,0,169,176,77,92,21,20
454,-29,-2,419,40,10,0,169,176,78,92,20,20
450,-19,0,419,40,10,0,169,176,78,92,20,20
453,-15,6,418,40,10,0,169,176,78,92,20,20
453,-7,25,419,40,10,0,169,176,78,92,22,20
451,-5,34,419,40,10,0,169,169,96,96,22,22
452,-13,22,418,40,10,0,169,169,96,96,22,22
451,-34,5,418,40,10,0,169,169,96,96,24,22
455,-37,5,418,40,10,0,157,169,97,96,22,22
453,-42,7,419,40,10,0,155,169,96,96,20,22
455,-32,4,418,40,10,0,155,169,97,96,22,22
452,-20,0,415,40,10,0,155,169,97,96,22,22
453,-10,-14,415,40,10,0,156,169,97,96,21,22
449,-12,-2,412,40,10,0,153,169,96,96,20,22
451,-14,2,412,40,10,0,147,169,97,96,20,22
454,-18,11,414,40,10,0,147,169,97,96,20,22
448,-18,3,415,40,10,0,147,147,147,96,23,23
451,-27,-2,414,40,10,0,147,147,202,96,23,23
451,-20,2,416,40,10,0,147,147,202,96,23,23
451,-10,10,418,40,10,0,147,147,203,96,167,23
449,-10,-3,418,40,10,0,147,147,202,96,591,23
447,-11,-18,420,40,10,0,147,147,202,96,645,23
445,-16,-19,418,40,10,0,147,147,198,96,694,23
445,-10,-21,418,40,10,0,147,147,196,96,736,23
445,7,-25,418,40,10,0,147,147,195,96,756,23
448,0,-19,416,40,10,0,135,147,195,96,756,23
447,2,-11,415,40,10,0,131,147,197,96,756,23
445,1,-4,413,40,10,0,132,132,196,196,756,23
449,4,-2,414,40,10,0,132,132,196,196,751,23
448,-3,-17,414,40,10,0,132,132,195,196,148,23
447,-8,-5,413,40,10,0,130,132,196,196,30,23
450,-1,-5,416,40,10,0,126,132,197,196,23,23
448,4,-13,416,40,10,0,126,132,196,196,23,23
447,8,-13,417,40,10,0,127,132,191,196,23,23
447,11,-29,417,40,10,0,126,132,185,196,24,23
446,2,-38,416,40,10,0,126,132,186,196,25,23
447,1,-29,420,40,10,0,127,132,185,196,268,23
445,-6,-23,420,40,10,0,126,132,186,196,605,23
443,-5,-30,422,40,10,0,126,126,186,186,655,23
447,-11,-22,421,40,10,0,126,126,127,186,704,23
444,-9,-23,419,40,10,0,126,126,120,186,747,23
447,0,-20,420,40,10,0,126,126,119,186,756,23
446,0,-27,423,40,10,0,116,126,118,186,756,23
445,0,-15,423,40,10,0,114,126,118,186,756,23
446,-14,-24,423,40,10,0,113,126,117,186,756,23
443,-1,-28,423,40,10,0,113,126,119,186,665,23
445,-11,-19,420,40,10,0,113,126,119,186,116,23
444,-8,-20,417,40,10,0,111,126,118,186,27,23
446,-8,-31,417,40,10,0,108,126,119,186,23,23
444,-2,-21,418,40,10,0,108,108,118,186,24,24
449,-8,-6,418,40,10,0,107,108,160,186,23,24
449,-13,-2,420,40,10,0,108,108,170,186,24,24
449,-8,-6,418,40,10,0,108,108,171,186,25,24
449,-14,-21,419,40,10,0,107,108,172,186,301,24
444,-13,-11,418,40,10,0,107,108,172,186,568,24
443,0,4,417,40,10,0,108,108,171,186,625,24
449,-4,0,420,40,10,0,108,108,167,186,677,24
450,-8,1,421,40,10,0,107,108,167,186,723,24
449,-23,3,422,40,10,0,100,108,167,186,755,24
447,-19,27,422,40,10,0,95,108,167,186,756,24
447,-20,20,423,40,10,0,95,95,167,167,756,24
448,-17,14,423,40,10,0,96,95,168,167,756,24
450,-16,0,420,40,10,0,96,95,167,167,523,24
451,-6,0,420,40,10,0,100,95,167,167,91,24
453,-7,11,422,40,10,0,91,95,167,167,27,24
453,3,-2,423,40,10,0,91,95,167,167,23,24
453,4,-4,424,40,10,0,90,95,168,167,24,24
453,-5,3,422,40,10,0,91,95,160,167,24,24
455,-6,5,420,40,10,0,90,95,157,167,27,24
456,-11,8,422,40,10,0,90,95,158,167,28,24
454,-21,-21,420,40,10,0,91,95,157,167,27,24
448,-28,-6,422,40,10,0,91,91,158,158,28,28
452,-34,-1,421,40,10,0,91,91,159,158,29,28
450,-29,11,421,40,10,0,91,91,153,158,30,28
450,-33,2,421,40,10,0,91,91,153,158,30,28
453,-38,-7,421,40,10,0,84,91,152,158,30,28
451,-28,-12,420,40,10,0,80,91,152,158,29,28
449,-35,-4,420,40,10,0,80,91,152,158,29,28
451,-24,-8,421,40,10,0,80,91,152,158,30,28
453,-16,-11,421,40,10,0,80,91,152,158,30,28
449,-8,-4,423,40,10,0,80,91,152,158,31,28
455,-2,5,423,40,10,0,76,91,152,158,30,28
453,-13,-12,420,40,10,0,76,76,152,152,31,31
450,-6,-2,420,40,10,0,76,76,152,152,31,31
452,2,-12,421,40,10,0,76,76,146,152,32,31
451,2,-3,422,40,10,0,76,76,142,152,32,31
453,1,2,422,40,10,0,76,76,143,152,32,31
455,-1,-6,421,40,10,0,76,76,143,152,333,31
451,-13,-18,420,40,10,0,76,76,142,152,621,31
449,-21,-21,418,40,10,0,76,76,142,152,671,31
449,-16,-19,419,40,10,0,77,76,137,152,717,31
449,-15,-16,418,40,10,0,77,76,137,152,755,31
447,-20,-4,418,40,10,0,71,76,136,152,756,31
447,449,-19,2,423,40,10,0,68,68,137,137,756,31
451,-22,16,421,40,10,0,68,68,136,137,756,31
449,-23,-8,420,40,10,0,68,68,136,137,654,31
449,-23,-14,420,40,10,0,69,68,137,137,121,31
447,451,-15,-31,416,40,10,0,65,68,136,137,30,31
451,-18,-30,414,40,10,0,65,68,134,137,33,31
451,-16,-15,415,40,10,0,66,68,129,137,29,31
449,-14,1,413,40,10,0,65,68,127,137,23,31
453,-18,-10,413,40,10,0,66,68,126,137,22,31
447,-17,-24,412,40,10,0,67,67,126,126,21,21
449,-4,-10,411,40,10,0,66,67,126,126,20,21
451,-8,-30,411,40,10,0,66,67,126,126,24,21
451,-17,-19,413,40,10,0,65,67,122,126,21,21
450,-10,-11,414,40,10,0,68,67,120,126,22,21
450,-10,-20,414,40,10,0,63,67,120,126,21,21
451,-17,-20,413,40,10,0,60,67,120,126,24,21
451,-9,-31,414,40,10,0,60,67,121,126,24,21
451,-4,-34,414,40,10,0,60,67,120,126,22,21
450,-17,-33,415,40,10,0,61,67,120,126,24,21
449,-17,-6,417,40,10,0,61,67,121,126,28,21
449,-20,-9,417,40,10,0,59,59,121,121,28,28
451,-17,9,418,40,10,0,58,59,120,121,29,28
453,-19,5,417,40,10,0,59,59,122,121,28,28
455,-23,10,416,40,10,0,59,59,115,121,29,28
450,-18,0,416,40,10,0,59,59,111,121,23,28
455,-8,1,417,40,10,0,58,59,111,121,22,28
454,2,0,417,40,10,0,59,59,111,121,20,28
455,-9,-17,417,40,10,0,59,59,112,121,20,28
451,-20,-22,419,40,10,0,60,59,111,121,25,28
449,-29,-18,418,40,10,0,58,59,106,121,24,28
450,-32,-14,419,40,10,0,60,59,105,121,22,28
447,-29,-31,421,40,10,0,59,59,106,106,22,22
450,-27,-22,421,40,10,0,57,59,106,106,22,22
451,-29,8,423,40,10,0,57,59,106,106,23,22
453,-27,6,424,40,10,0,57,59,105,106,23,22
455,-23,5,425,40,10,0,58,59,106,106,22,22
453,453,-25,-6,423,40,10,0,57,59,108,106,24,22
450,-27,5,426,40,10,0,57,59,105,106,20,22
453,-16,12,427,40,10,0,57,59,106,106,21,22
450,-29,-4,427,40,10,0,57,59,98,106,21,22
453,-29,-3,428,40,10,0,58,59,97,106,33,22
453,-25,6,431,40,10,0,58,58,97,97,34,34
457,-16,8,430,40,10,0,57,58,96,97,34,34
458,-25,-8,429,40,10,0,58,58,97,97,34,34
455,-27,-13,428,40,10,0,58,58,97,97,35,34
453,-26,-23,429,40,10,0,57,58,94,97,35,34
453,-26,-40,430,40,10,0,59,58,94,97,38,34
453,-38,-31,430,40,10,0,60,58,93,97,35,34
453,-38,-23,430,40,10,0,60,58,94,97,37,34
453,-38,-6,432,40,10,0,60,58,93,97,35,34
457,-30,0,433,40,10,0,60,58,93,97,35,34
457,-16,3,435,40,10,0,60,58,94,97,34,34
456,-8,19,435,40,10,0,61,61,94,94,22,22
457,-11,14,434,40,10,0,63,61,94,94,21,22
455,-22,8,433,40,10,0,63,61,93,94,20,22
457,-20,5,431,40,10,0,63,61,94,94,23,22
458,-30,-3,433,40,10,0,64,61,86,94,23,22
455,-27,5,435,40,10,0,63,61,85,94,21,22
456,-38,-10,436,40,10,0,63,61,85,94,20,22
455,-32,-22,437,40,10,0,64,61,86,94,20,22
454,-34,-2,436,40,10,0,65,61,86,94,20,22
456,-18,-2,438,40,10,0,64,61,87,94,22,22
454,-10,-25,436,40,10,0,63,61,82,94,21,22
452,-15,-29,434,40,10,0,63,63,83,83,22,22
453,-22,-8,433,40,10,0,64,63,83,83,22,22
455,-14,-22,432,40,10,0,72,63,83,83,22,22
453,452,-28,-15,432,40,10,0,72,63,86,83,27,22
455,-40,-13,431,40,10,0,74,63,82,83,23,22
454,-38,-9,431,40,10,0,74,63,83,83,21,22
456,-23,20,429,40,10,0,77,63,83,83,20,22
454,-19,-9,428,40,10,0,77,63,83,83,20,22
455,-35,-24,428,40,10,0,77,63,84,83,20,22
454,-33,-24,427,40,10,0,77,63,78,83,22,22
451,-42,-46,427,40,10,0,78,78,78,78,22,22
453,-36,-26,429,40,10,0,78,78,78,78,20,22
452,-35,-18,432,40,10,0,78,78,78,78,20,22
454,-26,-36,434,40,10,0,78,78,78,78,20,22
453,-42,-36,433,40,10,0,77,78,78,78,22,22
455,-40,-22,433,40,10,0,77,78,77,78,23,22
453,-28,5,434,40,10,0,78,78,76,78,22,22
457,-37,-12,433,40,10,0,77,78,77,78,23,22
453,-39,-26,432,40,10,0,93,78,77,78,21,22
453,-49,-8,429,40,10,0,92,78,77,78,23,22
455,-51,-2,427,40,10,0,93,78,77,78,23,22
454,-74,-18,426,40,10,0,93,93,77,77,22,22
454,-62,-14,425,40,10,0,93,93,77,77,21,22
454,-72,-20,424,40,10,0,97,93,77,77,20,22
455,-66,-19,424,40,10,0,102,93,77,77,20,22
451,-56,-3,424,40,10,0,102,93,78,77,20,22
453,-50,7,422,40,10,0,102,93,76,77,23,22
455,-43,0,421,40,10,0,103,93,74,77,22,22
455,-41,-13,419,40,10,0,102,93,74,77,20,22
451,-57,-7,417,40,10,0,103,93,75,77,20,22
453,-44,0,416,40,10,0,102,93,75,77,20,22
455,-46,-14,419,40,10,0,103,93,75,77,20,22
451,-46,-25,419,40,10,0,103,103,74,74,21,21
451,-50,-9,423,40,10,0,102,103,73,74,21,21
453,-44,1,424,40,10,0,102,103,74,74,23,21
452,-52,16,427,40,10,0,122,103,74,74,20,21
452,-54,15,427,40,10,0,124,103,74,74,23,21
451,-37,14,428,40,10,0,124,103,74,74,23,21
452,-16,11,429,40,10,0,124,103,74,74,22,21
451,-16,14,429,40,10,0,125,103,75,74,21,21
451,4,19,430,40,10,0,125,103,73,74,20,21
455,-2,25,428,40,10,0,140,103,74,74,20,21
453,-4,3,426,40,10,0,140,103,76,74,20,21
454,-6,3,423,40,10,0,139,139,75,75,24,24
454,-9,4,421,40,10,0,141,139,75,75,24,24
454,-5,-11,420,40,10,0,140,139,74,75,23,24
451,-9,-21,423,40,10,0,140,139,74,75,22,24
451,449,-31,-22,420,40,10,0,139,139,75,75,24,24
449,-23,-1,423,40,10,0,140,139,74,75,25,24
451,-40,-2,422,40,10,0,140,139,76,75,23,24
453,-3,-1,423,40,10,0,140,139,75,75,25,24
454,-3,7,423,40,10,0,162,139,76,75,24,24
456,-5,10,422,40,10,0,166,139,76,75,23,24
451,0,-10,420,40,10,0,166,166,76,76,23,23
451,-4,-6,417,40,10,0,166,166,76,76,23,23
453,-4,-2,416,40,10,0,167,166,77,76,21,23
453,-7,-15,415,40,10,0,167,166,76,76,20,23
450,-18,-19,415,40,10,0,183,166,72,76,18,23
449,451,-24,-21,414,40,10,0,183,166,77,76,22,23
448,-21,-13,415,40,10,0,182,166,78,76,22,23
451,-11,9,418,40,10,0,182,166,78,76,28,23
453,455,14,9,423,40,10,0,183,166,79,76,28,23
451,0,9,423,40,10,0,182,182,78,78,29,29
455,455,-1,-1,418,40,10,0,184,182,81,78,29,29
453,-6,8,416,40,10,0,183,182,79,78,30,29
455,-16,10,417,40,10,0,194,182,79,78,31,29
453,-6,20,416,40,10,0,218,182,80,78,31,29
